n1=32 n2=32 n3=32 nreps=100 num_threads=24 HALF_LENGTH=4
n1_thrd_block=32 n2_thrd_block=1 n3_thrd_block=124
allocating prev, next and vel: total 0.375046 Mbytes
rank:0(1 20 7):0.594860
rank:0(2 20 7):-0.354995
rank:0(3 20 7):-0.978469
rank:0(4 20 7):4.988974
rank:0(5 20 7):5.233624
rank:0(6 20 7):-0.912197
rank:0(7 20 7):-3.340878
rank:0(8 20 7):-1.660888
rank:0(9 20 7):0.577691
rank:0(10 20 7):2.292552
rank:0(11 20 7):2.006486
rank:0(12 20 7):-0.152010
rank:0(13 20 7):-2.171463
rank:0(14 20 7):-2.192328
rank:0(15 20 7):-0.198115
rank:0(16 20 7):1.978289
rank:0(17 20 7):2.335900
rank:0(18 20 7):0.545607
rank:0(19 20 7):-1.745182
rank:0(20 20 7):-2.431969
rank:0(21 20 7):-0.896821
rank:0(22 20 7):1.519770
rank:0(23 20 7):2.535250
rank:0(24 20 7):0.705068
rank:0(25 20 7):-1.201431
rank:0(26 20 7):-0.442896
rank:0(27 20 7):-0.095576
rank:0(28 20 7):-0.942545
rank:0(29 20 7):-0.790378
rank:0(30 20 7):0.088459
rank:0(31 20 7):0.885967
rank:0(0 21 7):-0.873268
rank:0(1 21 7):-0.061830
rank:0(2 21 7):0.806454
rank:0(3 21 7):0.933288
rank:0(4 21 7):-5.825808
rank:0(5 21 7):-5.585819
rank:0(6 21 7):2.381815
rank:0(7 21 7):3.803651
rank:0(8 21 7):0.114017
rank:0(9 21 7):-2.215023
rank:0(10 21 7):-2.526877
rank:0(11 21 7):-0.675950
rank:0(12 21 7):1.839323
rank:0(13 21 7):2.664192
rank:0(14 21 7):1.036413
rank:0(15 21 7):-1.543380
rank:0(16 21 7):-2.704273
rank:0(17 21 7):-1.378934
rank:0(18 21 7):1.214904
rank:0(19 21 7):2.689104
rank:0(20 21 7):1.691623
rank:0(21 21 7):-0.825917
rank:0(22 21 7):-2.717974
rank:0(23 21 7):-2.121018
rank:0(24 21 7):1.645107
rank:0(25 21 7):2.523477
rank:0(26 21 7):-2.566077
rank:0(27 21 7):-3.102527
rank:0(28 21 7):0.972609
rank:0(29 21 7):0.329905
rank:0(30 21 7):-0.616112
rank:0(31 21 7):-0.995679
rank:0(0 22 7):0.467665
rank:0(1 22 7):-0.491100
rank:0(2 22 7):-0.998351
rank:0(3 22 7):-0.587722
rank:0(4 22 7):5.657728
rank:0(5 22 7):5.325016
rank:0(6 22 7):-2.281591
rank:0(7 22 7):-2.848684
rank:0(8 22 7):1.057256
rank:0(9 22 7):2.474705
rank:0(10 22 7):1.630057
rank:0(11 22 7):-0.548069
rank:0(12 22 7):-2.266479
rank:0(13 22 7):-1.901707
rank:0(14 22 7):0.214761
rank:0(15 22 7):2.132897
rank:0(16 22 7):2.090136
rank:0(17 22 7):0.125786
rank:0(18 22 7):-1.955114
rank:0(19 22 7):-2.235094
rank:0(20 22 7):-0.460975
rank:0(21 22 7):1.691957
rank:0(22 22 7):2.460405
rank:0(23 22 7):0.972980
rank:0(24 22 7):-2.969928
rank:0(25 22 7):-2.231219
rank:0(26 22 7):5.713098
rank:0(27 22 7):5.983220
rank:0(28 22 7):-0.689632
rank:0(29 22 7):0.236749
rank:0(30 22 7):0.945465
rank:0(31 22 7):0.784924
rank:0(0 23 7):0.088459
rank:0(1 23 7):0.885967
rank:0(2 23 7):0.868921
rank:0(3 23 7):0.052993
rank:0(4 23 7):-4.234556
rank:0(5 23 7):-4.287654
rank:0(6 23 7):0.558930
rank:0(7 23 7):1.254108
rank:0(8 23 7):0.184584
rank:0(9 23 7):0.391919
rank:0(10 23 7):0.228636
rank:0(11 23 7):-0.273685
rank:0(12 23 7):-0.489781
rank:0(13 23 7):-0.255250
rank:0(14 23 7):0.211473
rank:0(15 23 7):0.484424
rank:0(16 23 7):0.311912
rank:0(17 23 7):-0.147415
rank:0(18 23 7):-0.470372
rank:0(19 23 7):-0.364149
rank:0(20 23 7):0.077640
rank:0(21 23 7):0.492257
rank:0(22 23 7):0.286501
rank:0(23 23 7):-0.192059
rank:0(24 23 7):1.334912
rank:0(25 23 7):0.741322
rank:0(26 23 7):-5.275471
rank:0(27 23 7):-5.193981
rank:0(28 23 7):0.184693
rank:0(29 23 7):-0.727205
rank:0(30 23 7):-0.970513
rank:0(31 23 7):-0.321537
rank:0(0 24 7):-0.616112
rank:0(1 24 7):-0.995679
rank:0(2 24 7):-0.459823
rank:0(3 24 7):0.498792
rank:0(4 24 7):-2.294578
rank:0(5 24 7):-2.829139
rank:0(6 24 7):-0.675991
rank:0(7 24 7):1.537863
rank:0(8 24 7):1.323400
rank:0(9 24 7):-0.016655
rank:0(10 24 7):-0.969562
rank:0(11 24 7):-1.006152
rank:0(12 24 7):-0.139643
rank:0(13 24 7):0.859344
rank:0(14 24 7):1.068814
rank:0(15 24 7):0.295215
rank:0(16 24 7):-0.749718
rank:0(17 24 7):-1.105292
rank:0(18 24 7):-0.445358
rank:0(19 24 7):0.625727
rank:0(20 24 7):1.125849
rank:0(21 24 7):0.551697
rank:0(22 24 7):-0.449944
rank:0(23 24 7):-0.598637
rank:0(24 24 7):-0.576757
rank:0(25 24 7):-0.849631
rank:0(26 24 7):0.250669
rank:0(27 24 7):0.541716
rank:0(28 24 7):0.379691
rank:0(29 24 7):0.983604
rank:0(30 24 7):0.683196
rank:0(31 24 7):-0.245340
rank:0(0 25 7):0.945465
rank:0(1 25 7):0.784924
rank:0(2 25 7):-0.097272
rank:0(3 25 7):-0.890037
rank:0(4 25 7):8.844225
rank:0(5 25 7):10.078116
rank:0(6 25 7):2.000935
rank:0(7 25 7):-3.418499
rank:0(8 25 7):-5.700281
rank:0(9 25 7):-4.528864
rank:0(10 25 7):1.078706
rank:0(11 25 7):5.964242
rank:0(12 25 7):5.324134
rank:0(13 25 7):-0.216487
rank:0(14 25 7):-5.553687
rank:0(15 25 7):-5.785554
rank:0(16 25 7):-0.698218
rank:0(17 25 7):5.030970
rank:0(18 25 7):6.134276
rank:0(19 25 7):1.601568
rank:0(20 25 7):-4.410118
rank:0(21 25 7):-6.398289
rank:0(22 25 7):-2.253262
rank:0(23 25 7):4.245682
rank:0(24 25 7):5.275838
rank:0(25 25 7):0.795735
rank:0(26 25 7):-0.808744
rank:0(27 25 7):-0.601776
rank:0(28 25 7):-0.821869
rank:0(29 25 7):-0.923424
rank:0(30 25 7):-0.175987
rank:0(31 25 7):0.733252
rank:0(0 26 7):-0.970513
rank:0(1 26 7):-0.321537
rank:0(2 26 7):0.623059
rank:0(3 26 7):0.994818
rank:0(4 26 7):-8.921740
rank:0(5 26 7):-9.783196
rank:0(6 26 7):-2.433078
rank:0(7 26 7):2.108358
rank:0(8 26 7):5.657957
rank:0(9 26 7):5.188503
rank:0(10 26 7):-0.583533
rank:0(11 26 7):-5.784136
rank:0(12 26 7):-5.574850
rank:0(13 26 7):-0.258212
rank:0(14 26 7):5.294256
rank:0(15 26 7):5.980965
rank:0(16 26 7):1.168448
rank:0(17 26 7):-4.718719
rank:0(18 26 7):-6.265769
rank:0(19 26 7):-2.052795
rank:0(20 26 7):4.025726
rank:0(21 26 7):6.495592
rank:0(22 26 7):3.091458
rank:0(23 26 7):-3.805581
rank:0(24 26 7):-6.414464
rank:0(25 26 7):-1.339248
rank:0(26 26 7):0.791268
rank:0(27 26 7):0.239734
rank:0(28 26 7):0.999523
rank:0(29 26 7):0.566033
rank:0(30 26 7):-0.387865
rank:0(31 26 7):-0.985162
rank:0(0 27 7):0.683196
rank:0(1 27 7):-0.245340
rank:0(2 27 7):-0.948311
rank:0(3 27 7):-0.779409
rank:0(4 27 7):5.904332
rank:0(5 27 7):6.574409
rank:0(6 27 7):2.028526
rank:0(7 27 7):-1.178044
rank:0(8 27 7):-3.829683
rank:0(9 27 7):-3.843912
rank:0(10 27 7):-0.145577
rank:0(11 27 7):3.751909
rank:0(12 27 7):4.194717
rank:0(13 27 7):0.784991
rank:0(14 27 7):-3.347061
rank:0(15 27 7):-4.401912
rank:0(16 27 7):-1.409627
rank:0(17 27 7):2.878730
rank:0(18 27 7):4.520538
rank:0(19 27 7):2.004551
rank:0(20 27 7):-2.349201
rank:0(21 27 7):-4.538279
rank:0(22 27 7):-2.524646
rank:0(23 27 7):1.999447
rank:0(24 27 7):4.014139
rank:0(25 27 7):1.332812
rank:0(26 27 7):0.090428
rank:0(27 27 7):0.320323
rank:0(28 27 7):-0.855473
rank:0(29 27 7):-0.026461
rank:0(30 27 7):0.826880
rank:0(31 27 7):0.919991
rank:0(0 28 7):-0.175987
rank:0(1 28 7):0.733252
rank:0(2 28 7):0.968342
rank:0(3 28 7):0.313143
rank:0(4 28 7):-0.629958
rank:0(5 28 7):-0.993879
rank:0(6 28 7):-0.444032
rank:0(7 28 7):0.514056
rank:0(8 28 7):0.999523
rank:0(9 28 7):0.566033
rank:0(10 28 7):-0.387865
rank:0(11 28 7):-0.985162
rank:0(12 28 7):-0.676705
rank:0(13 28 7):0.253911
rank:0(14 28 7):0.951083
rank:0(15 28 7):0.773833
rank:0(16 28 7):-0.114875
rank:0(17 28 7):-0.897967
rank:0(18 28 7):-0.855473
rank:0(19 28 7):-0.026461
rank:0(20 28 7):0.826880
rank:0(21 28 7):0.919991
rank:0(22 28 7):0.167267
rank:0(23 28 7):-0.739242
rank:0(24 28 7):-0.966094
rank:0(25 28 7):-0.304724
rank:0(26 28 7):0.636808
rank:0(27 28 7):0.992862
rank:0(28 28 7):0.436083
rank:0(29 28 7):-0.521628
rank:0(30 28 7):-0.999757
rank:0(31 28 7):-0.558714
rank:0(0 29 7):-0.387865
rank:0(1 29 7):-0.985162
rank:0(2 29 7):-0.676705
rank:0(3 29 7):0.253911
rank:0(4 29 7):0.951083
rank:0(5 29 7):0.773833
rank:0(6 29 7):-0.114875
rank:0(7 29 7):-0.897967
rank:0(8 29 7):-0.855473
rank:0(9 29 7):-0.026461
rank:0(10 29 7):0.826880
rank:0(11 29 7):0.919991
rank:0(12 29 7):0.167267
rank:0(13 29 7):-0.739242
rank:0(14 29 7):-0.966094
rank:0(15 29 7):-0.304724
rank:0(16 29 7):0.636808
rank:0(17 29 7):0.992862
rank:0(18 29 7):0.436083
rank:0(19 29 7):-0.521628
rank:0(20 29 7):-0.999757
rank:0(21 29 7):-0.558714
rank:0(22 29 7):0.396008
rank:0(23 29 7):0.986642
rank:0(24 29 7):0.670162
rank:0(25 29 7):-0.262462
rank:0(26 29 7):-0.953780
rank:0(27 29 7):-0.768197
rank:0(28 29 7):0.123663
rank:0(29 29 7):0.901827
rank:0(30 29 7):0.850856
rank:0(31 29 7):0.017612
rank:0(0 30 7):0.826880
rank:0(1 30 7):0.919991
rank:0(2 30 7):0.167267
rank:0(3 30 7):-0.739242
rank:0(4 30 7):-0.966094
rank:0(5 30 7):-0.304724
rank:0(6 30 7):0.636808
rank:0(7 30 7):0.992862
rank:0(8 30 7):0.436083
rank:0(9 30 7):-0.521628
rank:0(10 30 7):-0.999757
rank:0(11 30 7):-0.558714
rank:0(12 30 7):0.396008
rank:0(13 30 7):0.986642
rank:0(14 30 7):0.670162
rank:0(15 30 7):-0.262462
rank:0(16 30 7):-0.953780
rank:0(17 30 7):-0.768197
rank:0(18 30 7):0.123663
rank:0(19 30 7):0.901827
rank:0(20 30 7):0.850856
rank:0(21 30 7):0.017612
rank:0(22 30 7):-0.831825
rank:0(23 30 7):-0.916485
rank:0(24 30 7):-0.158533
rank:0(25 30 7):0.745173
rank:0(26 30 7):0.963771
rank:0(27 30 7):0.296282
rank:0(28 30 7):-0.643607
rank:0(29 30 7):-0.991767
rank:0(30 30 7):-0.428101
rank:0(31 30 7):0.529159
rank:0(0 31 7):-0.999757
rank:0(1 31 7):-0.558714
rank:0(2 31 7):0.396008
rank:0(3 31 7):0.986642
rank:0(4 31 7):0.670162
rank:0(5 31 7):-0.262462
rank:0(6 31 7):-0.953780
rank:0(7 31 7):-0.768197
rank:0(8 31 7):0.123663
rank:0(9 31 7):0.901827
rank:0(10 31 7):0.850856
rank:0(11 31 7):0.017612
rank:0(12 31 7):-0.831825
rank:0(13 31 7):-0.916485
rank:0(14 31 7):-0.158533
rank:0(15 31 7):0.745173
rank:0(16 31 7):0.963771
rank:0(17 31 7):0.296282
rank:0(18 31 7):-0.643607
rank:0(19 31 7):-0.991767
rank:0(20 31 7):-0.428101
rank:0(21 31 7):0.529159
rank:0(22 31 7):0.999913
rank:0(23 31 7):0.551351
rank:0(24 31 7):-0.404120
rank:0(25 31 7):-0.988046
rank:0(26 31 7):-0.663566
rank:0(27 31 7):0.270993
rank:0(28 31 7):0.956402
rank:0(29 31 7):0.762500
rank:0(30 31 7):-0.132441
rank:0(31 31 7):-0.905617
rank:0(0 0 8):0.893970
rank:0(1 0 8):0.105928
rank:0(2 0 8):-0.779504
rank:0(3 0 8):-0.948263
rank:0(4 0 8):-0.245194
rank:0(5 0 8):0.683306
rank:0(6 0 8):0.983577
rank:0(7 0 8):0.379552
rank:0(8 0 8):-0.573431
rank:0(9 0 8):-0.999204
rank:0(10 0 8):-0.506314
rank:0(11 0 8):0.452080
rank:0(12 0 8):0.994833
rank:0(13 0 8):0.622941
rank:0(14 0 8):-0.321680
rank:0(15 0 8):-0.970550
rank:0(16 0 8):-0.727101
rank:0(17 0 8):0.184841
rank:0(18 0 8):0.926841
rank:0(19 0 8):0.816708
rank:0(20 0 8):-0.044303
rank:0(21 0 8):-0.864582
rank:0(22 0 8):-0.889968
rank:0(23 0 8):-0.097122
rank:0(24 0 8):0.785018
rank:0(25 0 8):0.945416
rank:0(26 0 8):0.236603
rank:0(27 0 8):-0.689742
rank:0(28 0 8):-0.981941
rank:0(29 0 8):-0.371348
rank:0(30 0 8):0.580660
rank:0(31 0 8):0.998812
rank:0(0 1 8):-0.506314
rank:0(1 1 8):0.452080
rank:0(2 1 8):0.994833
rank:0(3 1 8):0.622941
rank:0(4 1 8):-0.321680
rank:0(5 1 8):-0.970550
rank:0(6 1 8):-0.727101
rank:0(7 1 8):0.184841
rank:0(8 1 8):0.926841
rank:0(9 1 8):0.816708
rank:0(10 1 8):-0.044303
rank:0(11 1 8):-0.864582
rank:0(12 1 8):-0.889968
rank:0(13 1 8):-0.097122
rank:0(14 1 8):0.785018
rank:0(15 1 8):0.945416
rank:0(16 1 8):0.236603
rank:0(17 1 8):-0.689742
rank:0(18 1 8):-0.981941
rank:0(19 1 8):-0.371348
rank:0(20 1 8):0.580660
rank:0(21 1 8):0.998812
rank:0(22 1 8):0.498661
rank:0(23 1 8):-0.459957
rank:0(24 1 8):-0.995693
rank:0(25 1 8):-0.615993
rank:0(26 1 8):0.330048
rank:0(27 1 8):0.972644
rank:0(28 1 8):0.720996
rank:0(29 1 8):-0.193533
rank:0(30 1 8):-0.930128
rank:0(31 1 8):-0.811568
rank:0(0 2 8):-0.044303
rank:0(1 2 8):-0.864582
rank:0(2 2 8):-0.889968
rank:0(3 2 8):-0.097122
rank:0(4 2 8):0.785018
rank:0(5 2 8):0.945416
rank:0(6 2 8):0.236603
rank:0(7 2 8):-0.689742
rank:0(8 2 8):-0.981941
rank:0(9 2 8):-0.371348
rank:0(10 2 8):0.580660
rank:0(11 2 8):0.998812
rank:0(12 2 8):0.498661
rank:0(13 2 8):-0.459957
rank:0(14 2 8):-0.995693
rank:0(15 2 8):-0.615993
rank:0(16 2 8):0.330048
rank:0(17 2 8):0.972644
rank:0(18 2 8):0.720996
rank:0(19 2 8):-0.193533
rank:0(20 2 8):-0.930128
rank:0(21 2 8):-0.811568
rank:0(22 2 8):0.053144
rank:0(23 2 8):0.868996
rank:0(24 2 8):0.885897
rank:0(25 2 8):0.088309
rank:0(26 2 8):-0.790470
rank:0(27 2 8):-0.942494
rank:0(28 2 8):-0.227994
rank:0(29 2 8):0.696123
rank:0(30 2 8):0.980228
rank:0(31 2 8):0.363115
rank:0(0 3 8):0.580660
rank:0(1 3 8):0.998812
rank:0(2 3 8):0.498661
rank:0(3 3 8):-0.459957
rank:0(4 3 8):-0.995693
rank:0(5 3 8):-0.615993
rank:0(6 3 8):0.330048
rank:0(7 3 8):0.972644
rank:0(8 3 8):0.720996
rank:0(9 3 8):-0.193533
rank:0(10 3 8):-0.930128
rank:0(11 3 8):-0.811568
rank:0(12 3 8):0.053144
rank:0(13 3 8):0.868996
rank:0(14 3 8):0.885897
rank:0(15 3 8):0.088309
rank:0(16 3 8):-0.790470
rank:0(17 3 8):-0.942494
rank:0(18 3 8):-0.227994
rank:0(19 3 8):0.696123
rank:0(20 3 8):0.980228
rank:0(21 3 8):0.363115
rank:0(22 3 8):-0.587844
rank:0(23 3 8):-0.998342
rank:0(24 3 8):-0.490969
rank:0(25 3 8):0.467798
rank:0(26 3 8):0.996474
rank:0(27 3 8):0.608996
rank:0(28 3 8):-0.338390
rank:0(29 3 8):-0.974662
rank:0(30 3 8):-0.714834
rank:0(31 3 8):0.202209
rank:0(0 4 8):-0.930128
rank:0(1 4 8):-0.811568
rank:0(2 4 8):0.053144
rank:0(3 4 8):0.868996
rank:0(4 4 8):0.118810
rank:0(5 4 8):1.190566
rank:0(6 4 8):3.559309
rank:0(7 4 8):0.246121
rank:0(8 4 8):-4.727096
rank:0(9 4 8):-4.490260
rank:0(10 4 8):-0.073998
rank:0(11 4 8):4.313022
rank:0(12 4 8):4.768194
rank:0(13 4 8):0.841171
rank:0(14 4 8):-3.861959
rank:0(15 4 8):-5.013755
rank:0(16 4 8):-1.555988
rank:0(17 4 8):3.332355
rank:0(18 4 8):5.157594
rank:0(19 4 8):2.237820
rank:0(20 4 8):-2.735819
rank:0(21 4 8):-5.162037
rank:0(22 4 8):-2.928468
rank:0(23 4 8):2.114880
rank:0(24 4 8):5.808736
rank:0(25 4 8):2.421833
rank:0(26 4 8):-4.571025
rank:0(27 4 8):-4.487769
rank:0(28 4 8):0.795861
rank:0(29 4 8):0.939499
rank:0(30 4 8):0.219366
rank:0(31 4 8):-0.702451
rank:0(0 5 8):0.980228
rank:0(1 5 8):0.363115
rank:0(2 5 8):-0.587844
rank:0(3 5 8):-0.998342
rank:0(4 5 8):0.292484
rank:0(5 5 8):-1.008736
rank:0(6 5 8):-4.729839
rank:0(7 5 8):-0.284515
rank:0(8 5 8):6.843397
rank:0(9 5 8):6.261719
rank:0(10 5 8):-0.247586
rank:0(11 5 8):-6.302489
rank:0(12 5 8):-6.581114
rank:0(13 5 8):-0.817522
rank:0(14 5 8):5.701293
rank:0(15 5 8):6.977993
rank:0(16 5 8):1.839086
rank:0(17 5 8):-4.990845
rank:0(18 5 8):-7.231962
rank:0(19 5 8):-2.821007
rank:0(20 5 8):4.167943
rank:0(21 5 8):7.340211
rank:0(22 5 8):4.007391
rank:0(23 5 8):-3.423018
rank:0(24 5 8):-8.776161
rank:0(25 5 8):-3.022590
rank:0(26 5 8):7.724133
rank:0(27 5 8):7.316232
rank:0(28 5 8):-0.997178
rank:0(29 5 8):-0.601952
rank:0(30 5 8):0.346706
rank:0(31 5 8):0.976604
rank:0(0 6 8):-0.714834
rank:0(1 6 8):0.202209
rank:0(2 6 8):0.933342
rank:0(3 6 8):0.806365
rank:0(4 6 8):-0.641441
rank:0(5 6 8):0.833008
rank:0(6 6 8):4.591884
rank:0(7 6 8):0.271688
rank:0(8 6 8):-6.327437
rank:0(9 6 8):-5.935994
rank:0(10 6 8):0.027219
rank:0(11 6 8):5.873741
rank:0(12 6 8):6.355301
rank:0(13 6 8):0.992915
rank:0(14 6 8):-5.284568
rank:0(15 6 8):-6.702706
rank:0(16 6 8):-1.958483
rank:0(17 6 8):4.586234
rank:0(18 6 8):6.914940
rank:0(19 6 8):2.885257
rank:0(20 6 8):-3.800072
rank:0(21 6 8):-6.969945
rank:0(22 6 8):-3.737964
rank:0(23 6 8):3.136253
rank:0(24 6 8):7.678385
rank:0(25 6 8):2.939184
rank:0(26 6 8):-6.820591
rank:0(27 6 8):-6.830752
rank:0(28 6 8):0.877546
rank:0(29 6 8):0.070662
rank:0(30 6 8):-0.801189
rank:0(31 6 8):-0.936430
rank:0(0 7 8):0.219366
rank:0(1 7 8):-0.702451
rank:0(2 7 8):-0.978438
rank:0(3 7 8):-0.354854
rank:0(4 7 8):4.429946
rank:0(5 7 8):4.078898
rank:0(6 7 8):-1.656311
rank:0(7 7 8):-2.074172
rank:0(8 7 8):0.236312
rank:0(9 7 8):1.108453
rank:0(10 7 8):1.162093
rank:0(11 7 8):0.290336
rank:0(12 7 8):-0.895004
rank:0(13 7 8):-1.255711
rank:0(14 7 8):-0.459079
rank:0(15 7 8):0.758759
rank:0(16 7 8):1.279088
rank:0(17 7 8):0.623547
rank:0(18 7 8):-0.606340
rank:0(19 7 8):-1.275427
rank:0(20 7 8):-0.769182
rank:0(21 7 8):0.387547
rank:0(22 7 8):1.351015
rank:0(23 7 8):1.389255
rank:0(24 7 8):-1.150584
rank:0(25 7 8):-2.107569
rank:0(26 7 8):2.641860
rank:0(27 7 8):3.193684
rank:0(28 7 8):-0.475471
rank:0(29 7 8):0.483371
rank:0(30 7 8):0.997803
rank:0(31 7 8):0.594860
rank:0(0 8 8):0.346706
rank:0(1 8 8):0.976604
rank:0(2 8 8):0.708617
rank:0(3 8 8):-0.210869
rank:0(4 8 8):-3.613844
rank:0(5 8 8):-3.654086
rank:0(6 8 8):-0.046525
rank:0(7 8 8):0.924905
rank:0(8 8 8):0.752320
rank:0(9 8 8):0.835610
rank:0(10 8 8):0.101117
rank:0(11 8 8):-0.807426
rank:0(12 8 8):-0.948553
rank:0(13 8 8):-0.218236
rank:0(14 8 8):0.711165
rank:0(15 8 8):0.987209
rank:0(16 8 8):0.355552
rank:0(17 8 8):-0.603050
rank:0(18 8 8):-1.006466
rank:0(19 8 8):-0.487186
rank:0(20 8 8):0.479977
rank:0(21 8 8):1.044029
rank:0(22 8 8):0.513847
rank:0(23 8 8):-0.536205
rank:0(24 8 8):0.405704
rank:0(25 8 8):0.375632
rank:0(26 8 8):-4.164048
rank:0(27 8 8):-4.240668
rank:0(28 8 8):-0.079639
rank:0(29 8 8):-0.881827
rank:0(30 8 8):-0.873268
rank:0(31 8 8):-0.061830
rank:0(0 9 8):-0.801189
rank:0(1 9 8):-0.936430
rank:0(2 9 8):-0.210722
rank:0(3 9 8):0.708723
rank:0(4 9 8):-1.497752
rank:0(5 9 8):-1.798229
rank:0(6 9 8):0.363966
rank:0(7 9 8):2.222695
rank:0(8 9 8):1.780409
rank:0(9 9 8):-0.199628
rank:0(10 9 8):-1.967228
rank:0(11 9 8):-1.945129
rank:0(12 9 8):-0.132534
rank:0(13 9 8):1.802841
rank:0(14 9 8):2.080284
rank:0(15 9 8):0.445187
rank:0(16 9 8):-1.599194
rank:0(17 9 8):-2.173279
rank:0(18 9 8):-0.749493
rank:0(19 9 8):1.364161
rank:0(20 9 8):2.224134
rank:0(21 9 8):1.025905
rank:0(22 9 8):-1.075956
rank:0(23 9 8):-2.152187
rank:0(24 9 8):-1.683887
rank:0(25 9 8):0.679523
rank:0(26 9 8):4.198316
rank:0(27 9 8):3.917451
rank:0(28 9 8):0.609116
rank:0(29 9 8):0.996462
rank:0(30 9 8):0.467665
rank:0(31 9 8):-0.491100
rank:0(0 10 8):0.997803
rank:0(1 10 8):0.594860
rank:0(2 10 8):-0.354995
rank:0(3 10 8):-0.978469
rank:0(4 10 8):4.596444
rank:0(5 10 8):4.735927
rank:0(6 10 8):-1.244640
rank:0(7 10 8):-3.229938
rank:0(8 10 8):-1.116034
rank:0(9 10 8):1.056924
rank:0(10 10 8):2.254074
rank:0(11 10 8):1.487470
rank:0(12 10 8):-0.674042
rank:0(13 10 8):-2.216769
rank:0(14 10 8):-1.719229
rank:0(15 10 8):0.358414
rank:0(16 10 8):2.106587
rank:0(17 10 8):1.917986
rank:0(18 10 8):-0.034262
rank:0(19 10 8):-1.953858
rank:0(20 10 8):-2.077921
rank:0(21 10 8):-0.304721
rank:0(22 10 8):1.807419
rank:0(23 10 8):2.235116
rank:0(24 10 8):0.110813
rank:0(25 10 8):-1.412559
rank:0(26 10 8):-0.217408
rank:0(27 10 8):0.068082
rank:0(28 10 8):-0.942545
rank:0(29 10 8):-0.790378
rank:0(30 10 8):0.088459
rank:0(31 10 8):0.885967
rank:0(0 11 8):-0.873268
rank:0(1 11 8):-0.061830
rank:0(2 11 8):0.806454
rank:0(3 11 8):0.933288
rank:0(4 11 8):-5.489435
rank:0(5 11 8):-5.197824
rank:0(6 11 8):2.219094
rank:0(7 11 8):2.998034
rank:0(8 11 8):-0.549553
rank:0(9 11 8):-2.080683
rank:0(10 11 8):-1.725325
rank:0(11 11 8):0.054104
rank:0(12 11 8):1.827505
rank:0(13 11 8):1.921284
rank:0(14 11 8):0.245418
rank:0(15 11 8):-1.655241
rank:0(16 11 8):-2.034137
rank:0(17 11 8):-0.542927
rank:0(18 11 8):1.448149
rank:0(19 11 8):2.105123
rank:0(20 11 8):0.827377
rank:0(21 11 8):-1.175570
rank:0(22 11 8):-2.233660
rank:0(23 11 8):-1.245406
rank:0(24 11 8):2.134320
rank:0(25 11 8):2.158282
rank:0(26 11 8):-3.572445
rank:0(27 11 8):-3.904343
rank:0(28 11 8):0.972609
rank:0(29 11 8):0.329905
rank:0(30 11 8):-0.616112
rank:0(31 11 8):-0.995679
rank:0(0 12 8):0.467665
rank:0(1 12 8):-0.491100
rank:0(2 12 8):-0.998351
rank:0(3 12 8):-0.587722
rank:0(4 12 8):4.821687
rank:0(5 12 8):4.269229
rank:0(6 12 8):-2.341610
rank:0(7 12 8):-1.940788
rank:0(8 12 8):1.731097
rank:0(9 12 8):2.239712
rank:0(10 12 8):0.739038
rank:0(11 12 8):-1.277562
rank:0(12 12 8):-2.165670
rank:0(13 12 8):-1.062678
rank:0(14 12 8):1.020574
rank:0(15 12 8):2.164620
rank:0(16 12 8):1.318604
rank:0(17 12 8):-0.739637
rank:0(18 12 8):-2.118791
rank:0(19 12 8):-1.546554
rank:0(20 12 8):0.447229
rank:0(21 12 8):1.983325
rank:0(22 12 8):1.865377
rank:0(23 12 8):0.069932
rank:0(24 12 8):-3.390084
rank:0(25 12 8):-2.131592
rank:0(26 12 8):5.990364
rank:0(27 12 8):6.245861
rank:0(28 12 8):-0.689632
rank:0(29 12 8):0.236749
rank:0(30 12 8):0.945465
rank:0(31 12 8):0.784924
rank:0(0 13 8):0.088459
rank:0(1 13 8):0.885967
rank:0(2 13 8):0.868921
rank:0(3 13 8):0.052993
rank:0(4 13 8):-2.663472
rank:0(5 13 8):-2.046535
rank:0(6 13 8):1.671787
rank:0(7 13 8):0.288411
rank:0(8 13 8):-2.283675
rank:0(9 13 8):-1.628220
rank:0(10 13 8):0.467018
rank:0(11 13 8):2.020556
rank:0(12 13 8):1.750048
rank:0(13 13 8):-0.129977
rank:0(14 13 8):-1.892714
rank:0(15 13 8):-1.914644
rank:0(16 13 8):-0.176327
rank:0(17 13 8):1.724032
rank:0(18 13 8):2.040157
rank:0(19 13 8):0.477613
rank:0(20 13 8):-1.524163
rank:0(21 13 8):-2.082037
rank:0(22 13 8):-0.874167
rank:0(23 13 8):1.081726
rank:0(24 13 8):3.485176
rank:0(25 13 8):1.391704
rank:0(26 13 8):-6.457218
rank:0(27 13 8):-6.549945
rank:0(28 13 8):0.184693
rank:0(29 13 8):-0.727205
rank:0(30 13 8):-0.970513
rank:0(31 13 8):-0.321537
rank:0(0 14 8):-0.616112
rank:0(1 14 8):-0.995679
rank:0(2 14 8):-0.459823
rank:0(3 14 8):0.498792
rank:0(4 14 8):-0.349864
rank:0(5 14 8):-0.833015
rank:0(6 14 8):-0.463016
rank:0(7 14 8):1.458633
rank:0(8 14 8):2.103445
rank:0(9 14 8):0.493031
rank:0(10 14 8):-1.524582
